ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
203065_s_at	5.78E-11	1.87E-13	-9.28	20.365755	-2.48	CAV1	caveolin 1
243017_at	0.00289	0.000459	-4.48	-0.18211	-2.48	USP27X-AS1	USP27X antisense RNA 1 (head to head)
37028_at	2.62E-14	1.36E-17	-11.7	29.669357	-2.47	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
211540_s_at	0.00383	0.000645	-4.24	-0.212806	-2.47	RB1	RB transcriptional corepressor 1
231606_at	0.0000196	0.00000115	-5.71	5.322281	-2.46	CDX2	caudal type homeobox 2
1552830_at	0.00108	0.000138	-5.1	0.693748	-2.46	FBXO39	F-box protein 39
204420_at	0.000000323	8.61E-09	-6.62	9.862724	-2.45	FOSL1	FOS like 1, AP-1 transcription factor subunit
205118_at	0.00000516	0.000000234	-5.81	6.657682	-2.45	FPR1	formyl peptide receptor 1
227705_at	3.4E-09	3.05E-11	-8.07	15.397807	-2.45	TCEAL7	transcription elongation factor A like 7
213900_at	6.76E-14	4.38E-17	-11.5	28.536424	-2.44	FAM189A2	family with sequence similarity 189 member A2
205528_s_at	0.000000284	7.34E-09	-6.71	10.038509	-2.44	RUNX1T1	RUNX1 translocation partner 1
228434_at	4.02E-09	3.75E-11	-7.97	15.177496	-2.43	BTNL9	butyrophilin like 9
204855_at	0.00147	0.000202	-3.94	0.140277	-2.43	SERPINB5	serpin family B member 5
235737_at	8.4E-09	9.68E-11	-7.81	14.270189	-2.43	TSLP	thymic stromal lymphopoietin
239116_at	0.0354	0.01	-3.77	-2.448135	-2.42	ANKRD10	ankyrin repeat domain 10
1565746_at	0.0308	0.0084	-2.85	-2.856242	-2.42	IPO5P1	importin 5 pseudogene 1
226755_at	0.000213	0.0000197	-4.62	2.366784	-2.42	MIR205HG	MIR205 host gene
212448_at	3.77E-08	6.06E-10	-7.28	12.455482	-2.42	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
227823_at	0.0375	0.0107	-2.8	-2.699175	-2.42	RGAG4	retrotransposon gag domain containing 4
232508_at	0.00267	0.000418	-4.45	0.158973	-2.42	ZMIZ1	zinc finger MIZ-type containing 1
224498_x_at	0.0000225	0.00000135	-5.38	4.978515	-2.41	AXIN2	axin 2
1557961_s_at	0.00000982	0.000000503	-5.61	5.924813	-2.41	C8orf88	chromosome 8 open reading frame 88
203499_at	8.79E-15	3.26E-18	-12.1	31.061473	-2.41	EPHA2	EPH receptor A2
240441_at	3.57E-10	1.78E-12	-8.72	18.159827	-2.41	FAM99B	family with sequence similarity 99 member B (non-protein coding)
202267_at	0.00000248	9.92E-08	-6.01	7.479751	-2.41	LAMC2	laminin subunit gamma 2
222171_s_at	0.0000467	0.0000032	-5.21	4.190662	-2.41	PKNOX2	PBX/knotted 1 homeobox 2
226625_at	0.000000286	7.42E-09	-6.66	10.007662	-2.41	TGFBR3	transforming growth factor beta receptor 3
201325_s_at	3.77E-08	6.11E-10	-7.28	12.447203	-2.4	EMP1	epithelial membrane protein 1
216331_at	0.000000422	1.17E-08	-6.55	9.559577	-2.4	ITGA7	integrin subunit alpha 7
229947_at	0.000795	0.0000959	-4.18	0.863245	-2.4	PI15	peptidase inhibitor 15
204731_at	3.52E-08	5.57E-10	-7.3	12.536929	-2.4	TGFBR3	transforming growth factor beta receptor 3
202150_s_at	8.22E-10	5.1E-12	-8.46	17.130666	-2.39	NEDD9	neural precursor cell expressed, developmentally down-regulated 9
227419_x_at	0.00686	0.00131	-3.47	-1.37434	-2.39	PLAC9	placenta specific 9
1555233_at	0.000000208	5.04E-09	-6.86	10.428704	-2.39	RHOJ	ras homolog family member J
209887_at	0.0000198	0.00000116	-5.44	5.14022	-2.39	SMAD6	SMAD family member 6
224013_s_at	1.12E-09	7.59E-12	-8.36	16.741071	-2.39	SOX7	SRY-box 7
207499_x_at	0.000000485	1.39E-08	-6.5	9.392898	-2.39	UNC45A	unc-45 myosin chaperone A
223218_s_at	4.29E-09	4.1E-11	-7.95	15.090643	-2.38	NFKBIZ	NFKB inhibitor zeta
203813_s_at	0.00242	0.000371	-3.87	-0.263068	-2.38	SLIT3	slit guidance ligand 3
205998_x_at	3.86E-08	6.31E-10	-7.27	12.41588	-2.37	CYP3A4	cytochrome P450 family 3 subfamily A member 4
1559642_a_at	0.000000124	2.68E-09	-6.97	11.022845	-2.37	LOC105378382	uncharacterized LOC105378382
1569660_at	7.37E-08	1.39E-09	-7.08	11.646279	-2.37	PP13439	uncharacterized LOC100128046
204595_s_at	0.0003	0.0000298	-4.5	1.970028	-2.37	STC1	stanniocalcin 1
203887_s_at	9.58E-08	1.96E-09	-6.99	11.306759	-2.37	THBD	thrombomodulin
212494_at	0.00000406	0.000000177	-6.03	7.124767	-2.37	TNS2	tensin 2
216407_at	0.000215	0.0000199	-4.66	2.414047	-2.37	VAC14	Vac14, PIKFYVE complex component
239359_at	0.0000485	0.00000335	-5.18	4.144852	-2.36	43901	membrane associated ring-CH-type finger 11
209270_at	1.25E-09	8.8E-12	-8.33	16.596761	-2.36	LAMB3	laminin subunit beta 3
228133_s_at	0.000001	3.41E-08	-6.55	8.64431	-2.36	MYH11	myosin heavy chain 11
204621_s_at	5.05E-08	8.78E-10	-7.19	12.092106	-2.36	NR4A2	nuclear receptor subfamily 4 group A member 2
1552671_a_at	0.021	0.00523	-3.18	-2.138665	-2.36	SLC9A7	solute carrier family 9 member A7
210664_s_at	2.82E-11	7.29E-14	-9.52	21.288069	-2.36	TFPI	tissue factor pathway inhibitor
202965_s_at	0.0028	0.000442	-3.83	-0.389629	-2.35	CAPN6	calpain 6
227662_at	0.00024	0.0000227	-4.58	2.234943	-2.35	SYNPO2	synaptopodin 2
242541_at	0.0000187	0.00000108	-5.46	5.2163	-2.34	ABCA9	ATP binding cassette subfamily A member 9
225459_at	0.000021	0.00000124	-5.47	5.110042	-2.34	AMOTL1	angiomotin like 1
212097_at	0.000000318	8.42E-09	-6.63	9.884059	-2.34	CAV1	caveolin 1
224240_s_at	0.000000102	2.11E-09	-6.97	11.23429	-2.34	CCL28	C-C motif chemokine ligand 28
212865_s_at	0.0000515	0.00000361	-5.08	3.999848	-2.34	COL14A1	collagen type XIV alpha 1 chain
214053_at	0.00512	0.000916	-3.48	-1.276307	-2.34	ERBB4	erb-b2 receptor tyrosine kinase 4
228233_at	0.00000159	5.82E-08	-6.24	8.04895	-2.34	FREM1	FRAS1 related extracellular matrix 1
225975_at	0.000000183	4.32E-09	-7.04	10.671248	-2.34	PCDH18	protocadherin 18
218541_s_at	0.0000037	0.000000159	-5.89	7.022664	-2.33	C8orf4	chromosome 8 open reading frame 4
237755_s_at	0.00119	0.000155	-4.17	0.601027	-2.33	CFAP52	cilia and flagella associated protein 52
230867_at	1.79E-10	7.35E-13	-9.01	19.039462	-2.33	COL6A6	collagen type VI alpha 6 chain
1559144_x_at	0.00000351	0.000000149	-5.97	7.127277	-2.33	LINC00910	long intergenic non-protein coding RNA 910
1560942_at	0.0000102	0.000000527	-5.6	5.870979	-2.33	PGD	phosphogluconate dehydrogenase
208305_at	0.00389	0.000657	-3.65	-0.853608	-2.33	PGR	progesterone receptor
209687_at	0.0000245	0.00000149	-5.31	4.847389	-2.32	CXCL12	C-X-C motif chemokine ligand 12
210298_x_at	0.0000118	0.000000624	-5.62	5.757831	-2.32	FHL1	four and a half LIM domains 1
213680_at	0.000293	0.0000288	-4.51	1.995201	-2.32	KRT6B	keratin 6B
1559989_at	0.00000319	0.000000133	-5.94	7.208548	-2.32	TPM4	tropomyosin 4
1559296_at	0.000000535	1.56E-08	-6.61	9.344127	-2.31	ADAMTS9-AS2	ADAMTS9 antisense RNA 2
201329_s_at	6.92E-11	2.33E-13	-9.23	20.152941	-2.31	ETS2	ETS proto-oncogene 2, transcription factor
201860_s_at	0.00000243	9.69E-08	-6.01	7.503067	-2.31	PLAT	plasminogen activator, tissue type
1560940_at	0.00000609	0.000000286	-5.75	6.458498	-2.31	SACS-AS1	SACS antisense RNA 1
203068_at	2.11E-10	9.18E-13	-8.89	18.809239	-2.3	KLHL21	kelch like family member 21
217075_x_at	0.0239	0.00613	-3.11	-2.282608	-2.3	KMT2B	lysine methyltransferase 2B
225516_at	0.00244	0.000375	-3.8	-0.385536	-2.3	SLC7A2	solute carrier family 7 member 2
1556116_s_at	3.05E-09	2.62E-11	-8.14	15.548664	-2.3	TNPO1	transportin 1
201694_s_at	9.02E-11	3.25E-13	-9.15	19.825717	-2.29	EGR1	early growth response 1
202067_s_at	0.00000046	0.000000013	-6.52	9.459011	-2.29	LDLR	low density lipoprotein receptor
219689_at	4.84E-13	5.75E-16	-10.8	26.02106	-2.29	SEMA3G	semaphorin 3G
209869_at	0.000056	0.00000399	-5.06	3.909276	-2.28	ADRA2A	adrenoceptor alpha 2A
202888_s_at	1.57E-09	1.18E-11	-8.25	16.30835	-2.28	ANPEP	alanyl aminopeptidase, membrane
236970_s_at	0.000128	0.0000108	-4.82	2.980845	-2.28	BCAP29	B-cell receptor-associated protein 29
201540_at	0.0000234	0.00000142	-5.34	4.911689	-2.28	FHL1	four and a half LIM domains 1
203851_at	5.95E-09	6.31E-11	-7.84	14.668189	-2.28	IGFBP6	insulin like growth factor binding protein 6
221841_s_at	5.64E-12	9.74E-15	-10	23.256905	-2.28	KLF4	Kruppel like factor 4
205619_s_at	0.0000384	0.00000254	-5.21	4.36861	-2.28	MEOX1	mesenchyme homeobox 1
217546_at	0.000609	0.0000697	-4.27	1.168114	-2.28	MT1M	metallothionein 1M
242626_at	3.34E-09	2.96E-11	-8.11	15.428661	-2.28	SAMD5	sterile alpha motif domain containing 5
206359_at	0.0000131	0.000000704	-5.52	5.589115	-2.28	SOCS3	suppressor of cytokine signaling 3
235578_at	0.0000532	0.00000375	-5.2	4.080295	-2.27	ABCC9	ATP binding cassette subfamily C member 9
204271_s_at	4.07E-11	1.18E-13	-9.4	20.817871	-2.27	EDNRB	endothelin receptor type B
206701_x_at	7.27E-09	8.08E-11	-7.78	14.425529	-2.27	EDNRB	endothelin receptor type B
1561535_at	0.00000158	5.75E-08	-6.15	8.01056	-2.27	LOC101928273	uncharacterized LOC101928273
211583_x_at	0.000016	0.000000897	-5.54	5.413651	-2.27	NCR3	natural cytotoxicity triggering receptor 3
210056_at	0.00156	0.000218	-3.93	0.076413	-2.27	RND1	Rho family GTPase 1
224397_s_at	0.000347	0.0000355	-4.49	1.840056	-2.27	TMTC1	transmembrane and tetratricopeptide repeat containing 1
1557051_s_at	1.54E-13	1.55E-16	-11.1	27.301992	-2.26	HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1
205454_at	0.00000912	0.000000458	-5.85	6.13659	-2.26	HPCA	hippocalcin
216867_s_at	6.28E-08	1.15E-09	-7.23	11.867382	-2.26	PDGFA	platelet derived growth factor subunit A
233447_at	0.00191	0.000278	-4.73	0.188574	-2.26	PSMG4	proteasome assembly chaperone 4
203888_at	0.000000771	2.46E-08	-6.36	8.839087	-2.26	THBD	thrombomodulin
225575_at	1.27E-08	1.63E-10	-7.61	13.740926	-2.25	LIFR	leukemia inhibitory factor receptor alpha
214279_s_at	0.0000156	0.000000869	-5.45	5.371744	-2.25	NDRG2	NDRG family member 2
1554125_a_at	0.0029	0.000461	-4.03	-0.135606	-2.25	NLGN4Y	neuroligin 4, Y-linked
1560631_at	0.00000141	5.06E-08	-6.22	8.16298	-2.24	CALCOCO2	calcium binding and coiled-coil domain 2
222484_s_at	0.000868	0.000107	-4.14	0.749645	-2.24	CXCL14	C-X-C motif chemokine ligand 14
218002_s_at	0.0011	0.000141	-4.05	0.478458	-2.24	CXCL14	C-X-C motif chemokine ligand 14
221870_at	0.00000247	9.89E-08	-6.17	7.56732	-2.24	EHD2	EH domain containing 2
200879_s_at	0.000463	0.0000501	-4.38	1.513138	-2.24	EPAS1	endothelial PAS domain protein 1
205051_s_at	0.000233	0.0000218	-4.58	2.261627	-2.24	KIT	KIT proto-oncogene receptor tyrosine kinase
235489_at	7.35E-09	8.2E-11	-7.78	14.411666	-2.24	RHOJ	ras homolog family member J
205730_s_at	0.000102	0.00000808	-4.86	3.216795	-2.23	ABLIM3	actin binding LIM protein family member 3
232442_at	0.0106	0.00225	-3.6	-1.304224	-2.23	BCAR1	BCAR1, Cas family scaffolding protein
207200_at	0.0000181	0.00000104	-5.46	5.248342	-2.23	OTC	ornithine carbamoyltransferase
230212_at	0.00000213	8.22E-08	-6.11	7.699017	-2.23	SPRY1	sprouty RTK signaling antagonist 1
225987_at	0.00000961	0.000000489	-5.61	5.936468	-2.23	STEAP4	STEAP4 metalloreductase
220117_at	0.0000117	0.000000614	-5.6	5.758259	-2.23	ZNF385D	zinc finger protein 385D
203180_at	0.000000113	2.4E-09	-6.94	11.110455	-2.22	ALDH1A3	aldehyde dehydrogenase 1 family member A3
228335_at	0.0000298	0.00000187	-5.27	4.641656	-2.22	CLDN11	claudin 11
1569287_at	0.00506	0.000904	-3.72	-0.846043	-2.22	LINC00458	long intergenic non-protein coding RNA 458
241994_at	5.19E-09	5.24E-11	-7.91	14.855898	-2.22	XDH	xanthine dehydrogenase
208792_s_at	0.00054	0.0000603	-4.3	1.288772	-2.21	CLU	clusterin
228642_at	9.99E-14	7.79E-17	-11.3	27.971497	-2.21	HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1
230371_at	0.0000149	0.000000821	-5.57	5.500944	-2.21	HPS6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3
230511_at	0.0227	0.00574	-3.19	-2.099102	-2.2	CREM	cAMP responsive element modulator
212225_at	6.34E-09	6.8E-11	-7.92	14.622394	-2.2	EIF1	eukaryotic translation initiation factor 1
204596_s_at	0.0000993	0.00000787	-4.86	3.242385	-2.2	STC1	stanniocalcin 1
1564121_at	0.00000203	7.76E-08	-6.2	7.79229	-2.19	ABR	active BCR-related
201465_s_at	3.15E-09	2.77E-11	-8.04	15.473247	-2.19	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
219564_at	0.000000804	0.000000026	-6.6	8.965814	-2.19	KCNJ16	potassium voltage-gated channel subfamily J member 16
200784_s_at	0.0000727	0.00000544	-5.04	3.668584	-2.19	LRP1	LDL receptor related protein 1
204597_x_at	0.000304	0.0000303	-4.49	1.948577	-2.19	STC1	stanniocalcin 1
227709_at	7.71E-10	4.71E-12	-8.48	17.207668	-2.19	TPT1-AS1	TPT1 antisense RNA 1
203571_s_at	0.00177	0.000254	-3.87	-0.080524	-2.18	ADIRF	adipogenesis regulatory factor
1562625_at	0.00292	0.000466	-4.01	-0.173269	-2.18	FRYL	FRY like transcription coactivator
209842_at	0.00907	0.00185	-3.26	-1.925661	-2.18	SOX10	SRY-box 10
1566190_at	0.0000169	0.000000955	-5.53	5.361686	-2.18	SUZ12	SUZ12 polycomb repressive complex 2 subunit
211002_s_at	0.0000381	0.00000252	-5.17	4.343435	-2.18	TRIM29	tripartite motif containing 29
202242_at	3.56E-12	5.89E-15	-10.2	23.748622	-2.18	TSPAN7	tetraspanin 7
221234_s_at	0.00000477	0.000000214	-5.86	6.759016	-2.17	BACH2	BTB domain and CNC homolog 2
225990_at	0.0000198	0.00000116	-5.38	5.094929	-2.17	BOC	BOC cell adhesion associated, oncogene regulated
201289_at	1.97E-09	1.52E-11	-8.19	16.062106	-2.17	CYR61	cysteine rich angiogenic inducer 61
224215_s_at	5.63E-08	9.94E-10	-7.16	11.971189	-2.17	DLL1	delta like canonical Notch ligand 1
203708_at	0.0000092	0.000000464	-5.61	5.981443	-2.17	PDE4B	phosphodiesterase 4B
209488_s_at	0.000000231	5.68E-09	-6.73	10.267978	-2.17	RBPMS	RNA binding protein with multiple splicing
217723_x_at	0.000431	0.000046	-4.51	1.705979	-2.17	RPS12	ribosomal protein S12
239185_at	0.000000921	3.08E-08	-6.39	8.662415	-2.16	ABCA9	ATP binding cassette subfamily A member 9
210839_s_at	0.000000311	8.19E-09	-6.64	9.911067	-2.16	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
204437_s_at	0.000343	0.000035	-4.45	1.8105	-2.16	FOLR1	folate receptor 1
227314_at	0.00000112	3.87E-08	-6.25	8.397657	-2.16	ITGA2	integrin subunit alpha 2
226991_at	1.88E-08	2.62E-10	-7.49	13.27463	-2.16	NFATC2	nuclear factor of activated T-cells 2
215253_s_at	0.000000234	5.81E-09	-6.72	10.246699	-2.16	RCAN1	regulator of calcineurin 1
220105_at	0.0001	0.00000796	-4.95	3.317558	-2.16	RSPH14	radial spoke head 14 homolog
226322_at	0.000000179	4.21E-09	-6.8	10.560459	-2.16	TMTC1	transmembrane and tetratricopeptide repeat containing 1
209209_s_at	0.000000731	2.29E-08	-6.38	8.907785	-2.15	FERMT2	fermitin family member 2
242601_at	0.0000389	0.00000258	-5.18	4.333135	-2.15	HEPACAM2	HEPACAM family member 2
203877_at	0.000123	0.0000103	-4.83	3.01954	-2.15	MMP11	matrix metallopeptidase 11
204134_at	1.29E-10	4.9E-13	-9.04	19.424073	-2.15	PDE2A	phosphodiesterase 2A
209555_s_at	0.000569	0.0000641	-4.28	1.235988	-2.14	CD36	CD36 molecule
206570_s_at	0.0000138	0.000000751	-5.53	5.548707	-2.14	PSG11	pregnancy specific beta-1-glycoprotein 11
208370_s_at	0.00000124	4.38E-08	-6.22	8.275771	-2.14	RCAN1	regulator of calcineurin 1
1554531_at	7.08E-10	4.2E-12	-8.57	17.332597	-2.14	TTC12	tetratricopeptide repeat domain 12
237465_at	2.59E-08	3.9E-10	-7.39	12.886113	-2.14	USP53	ubiquitin specific peptidase 53
210020_x_at	0.00000613	0.000000288	-5.74	6.444281	-2.13	CALML3	calmodulin like 3
206336_at	0.000415	0.0000439	-4.39	1.591842	-2.12	CXCL6	C-X-C motif chemokine ligand 6
225615_at	1.32E-09	9.35E-12	-8.31	16.536572	-2.12	IFFO2	intermediate filament family orphan 2
212445_s_at	1.33E-12	1.9E-15	-10.4	24.853457	-2.12	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
201369_s_at	2.91E-11	7.62E-14	-9.51	21.244916	-2.12	ZFP36L2	ZFP36 ring finger protein like 2
209047_at	0.000000626	1.89E-08	-6.43	9.097857	-2.11	AQP1	aquaporin 1 (Colton blood group)
227099_s_at	0.000000473	1.35E-08	-6.51	9.425191	-2.1	C11orf96	chromosome 11 open reading frame 96
241363_at	1.98E-08	2.79E-10	-7.47	13.214909	-2.1	EXD3	exonuclease 3'-5' domain containing 3
1555942_a_at	0.000631	0.0000727	-4.24	1.11084	-2.1	MIR205	microRNA 205
223864_at	0.00552	0.00101	-3.45	-1.369364	-2.09	ANKRD30A	ankyrin repeat domain 30A
214598_at	0.0000582	0.00000417	-5.04	3.855051	-2.09	CLDN8	claudin 8
239472_at	0.00577	0.00106	-3.91	-0.661369	-2.09	EHD4	EH domain containing 4
216248_s_at	0.000000202	4.88E-09	-6.76	10.417228	-2.09	NR4A2	nuclear receptor subfamily 4 group A member 2
1555339_at	0.000394	0.0000414	-4.48	1.732353	-2.09	RAP1A	RAP1A, member of RAS oncogene family
229147_at	0.0000106	0.000000552	-5.57	5.811851	-2.09	RASSF6	Ras association domain family member 6
242137_at	1.37E-08	1.79E-10	-7.65	13.671374	-2.09	RBMS3	RNA binding motif single stranded interacting protein 3
207593_at	0.00146	0.000201	-4.02	0.248133	-2.08	ABCG4	ATP binding cassette subfamily G member 4
202637_s_at	0.0000988	0.00000783	-4.87	3.246986	-2.08	ICAM1	intercellular adhesion molecule 1
206401_s_at	0.002	0.000295	-3.84	-0.209355	-2.08	MAPT	microtubule associated protein tau
225613_at	0.000000587	1.75E-08	-6.45	9.172877	-2.08	MAST4	microtubule associated serine/threonine kinase family member 4
209959_at	0.000000759	2.41E-08	-6.44	8.899709	-2.08	NR4A3	nuclear receptor subfamily 4 group A member 3
1564386_at	0.0000705	0.00000525	-5	3.652052	-2.08	TXNDC8	thioredoxin domain containing 8
205778_at	0.0103	0.00216	-3.27	-1.912615	-2.07	KLK7	kallikrein related peptidase 7
206481_s_at	9.05E-08	1.82E-09	-7.03	11.392165	-2.07	LDB2	LIM domain binding 2
1569739_at	0.0000364	0.00000238	-5.21	4.416101	-2.07	LOC221946	uncharacterized LOC221946
1570342_at	0.000762	0.0000912	-4.21	0.952925	-2.07	NKTR	natural killer cell triggering receptor
212730_at	0.0011	0.000141	-4.05	0.476919	-2.07	SYNM	synemin
230061_at	0.000000338	9.07E-09	-6.61	9.811803	-2.07	TM4SF18	transmembrane 4 L six family member 18
215937_at	0.00000597	0.000000278	-5.78	6.497592	-2.06	PTGDR	prostaglandin D2 receptor
202504_at	0.000117	0.0000096	-4.81	3.051194	-2.06	TRIM29	tripartite motif containing 29
229357_at	0.00107	0.000137	-4.06	0.507046	-2.05	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5
1562294_x_at	0.00209	0.000311	-3.86	-0.207205	-2.05	ANKRD30B	ankyrin repeat domain 30B
224822_at	2.54E-08	3.8E-10	-7.4	12.911011	-2.05	DLC1	DLC1 Rho GTPase activating protein
213524_s_at	0.00000156	5.68E-08	-6.15	8.022217	-2.05	G0S2	G0/G1 switch 2
203725_at	0.000000738	2.32E-08	-6.38	8.894932	-2.05	GADD45A	growth arrest and DNA damage inducible alpha
243581_at	0.00214	0.00032	-3.87	-0.151766	-2.05	LOC100422526	proteasome activator subunit 3 pseudogene
202149_at	5.87E-09	6.21E-11	-7.84	14.684087	-2.05	NEDD9	neural precursor cell expressed, developmentally down-regulated 9
206990_at	0.000000258	6.56E-09	-6.74	10.154899	-2.05	TNR	tenascin R
212614_at	4.24E-11	1.24E-13	-9.39	20.765543	-2.04	ARID5B	AT-rich interaction domain 5B
221127_s_at	0.000000269	6.87E-09	-6.71	10.096498	-2.04	DKK3	dickkopf WNT signaling pathway inhibitor 3
227336_at	0.000000431	1.21E-08	-6.6	9.56147	-2.04	DTX1	deltex E3 ubiquitin ligase 1
219436_s_at	2.36E-10	1.07E-12	-8.92	18.671669	-2.04	EMCN	endomucin
210299_s_at	0.000000541	1.58E-08	-6.49	9.276489	-2.04	FHL1	four and a half LIM domains 1
1552906_at	0.00139	0.000189	-4.41	0.731347	-2.04	FMR1NB	fragile X mental retardation 1 neighbor
227048_at	0.000286	0.000028	-4.56	2.067553	-2.04	LAMA1	laminin subunit alpha 1
1557606_at	0.00000181	6.78E-08	-6.25	7.931952	-2.04	LOC101928002	uncharacterized LOC101928002
204622_x_at	0.000000474	1.35E-08	-6.51	9.421716	-2.04	NR4A2	nuclear receptor subfamily 4 group A member 2
226931_at	5.36E-08	9.37E-10	-7.17	12.028831	-2.04	TMTC1	transmembrane and tetratricopeptide repeat containing 1
210994_x_at	0.00836	0.00167	-3.83	-1.15725	-2.04	TRIM23	tripartite motif containing 23
201367_s_at	0.00000169	6.27E-08	-6.12	7.926989	-2.04	ZFP36L2	ZFP36 ring finger protein like 2
209613_s_at	0.0133	0.00297	-3.1	-2.357846	-2.03	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
215101_s_at	0.00699	0.00134	-3.37	-1.616271	-2.03	CXCL5	C-X-C motif chemokine ligand 5
209305_s_at	0.000000164	3.78E-09	-6.83	10.665552	-2.03	GADD45B	growth arrest and DNA damage inducible beta
239805_at	0.00000841	0.000000416	-5.68	6.112658	-2.03	SLC13A2	solute carrier family 13 member 2
204955_at	3.64E-08	5.8E-10	-7.29	12.497389	-2.03	SRPX	sushi repeat containing protein, X-linked
228766_at	0.00000176	6.59E-08	-6.11	7.878082	-2.02	CD36	CD36 molecule
202284_s_at	9.04E-09	1.07E-10	-7.71	14.15377	-2.02	CDKN1A	cyclin dependent kinase inhibitor 1A
227646_at	2.11E-08	3.01E-10	-7.48	13.151372	-2.02	EBF1	early B-cell factor 1
213146_at	6.8E-09	7.48E-11	-7.8	14.501077	-2.02	KDM6B	lysine demethylase 6B
1562902_at	0.0000223	0.00000133	-5.64	5.178676	-2.02	LOC101927723	uncharacterized LOC101927723
212768_s_at	0.0014	0.000191	-4.01	0.263457	-2.02	OLFM4	olfactomedin 4
41577_at	0.00839	0.00168	-3.32	-1.767636	-2.02	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
233011_at	0.000122	0.0000101	-4.8	3.00669	-2.01	ANXA1	annexin A1
215955_x_at	0.00000901	0.000000451	-5.66	6.035889	-2.01	ARHGAP26	Rho GTPase activating protein 26
1564241_at	0.0000207	0.00000122	-5.39	5.06111	-2.01	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4
225254_at	0.0286	0.00765	-3.01	-2.547702	-2.01	CCDC97	coiled-coil domain containing 97
1570026_at	0.00768	0.00151	-3.35	-1.662036	-2.01	CPXM2	carboxypeptidase X, M14 family member 2
202859_x_at	0.00862	0.00174	-3.27	-1.882083	-2.01	CXCL8	C-X-C motif chemokine ligand 8
230914_at	0.0011	0.000141	-4.13	0.639421	-2.01	HNF4A	hepatocyte nuclear factor 4 alpha
202068_s_at	0.00000026	6.61E-09	-6.69	10.121078	-2.01	LDLR	low density lipoprotein receptor
225571_at	0.000000071	1.32E-09	-7.09	11.690618	-2.01	LIFR	leukemia inhibitory factor receptor alpha
205230_at	0.00146	0.000201	-4.9	0.42442	-2.01	RPH3A	rabphilin 3A
205529_s_at	9.1E-09	1.08E-10	-7.73	14.152543	-2.01	RUNX1T1	RUNX1 translocation partner 1
226576_at	3.05E-12	4.87E-15	-10.3	23.938444	-2	ARHGAP26	Rho GTPase activating protein 26
